ID,crop,distr,prov,year,years,area,prod,yield
1489,cotton,Haveli,AJK,2010,2010-11,0.00,0.00,0
1490,cotton,Kotli,AJK,2010,2010-11,0.00,0.00,0
1491,cotton,Mirpur,AJK,2010,2010-11,0.00,0.00,0
1492,cotton,Muzaffarabad,AJK,2010,2010-11,0.00,0.00,0
1493,cotton,Neelam,AJK,2010,2010-11,0.00,0.00,0
1494,cotton,Poonch,AJK,2010,2010-11,0.00,0.00,0
1495,cotton,Sudhnoti,AJK,2010,2010-11,0.00,0.00,0
1496,cotton,Awaran,BALOCHISTAN,2010,2010-11,0.79,1.09,233
1497,cotton,Barkhan,BALOCHISTAN,2010,2010-11,2.98,0.98,56
1498,cotton,Bolan,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1499,cotton,Chagai,BALOCHISTAN,2010,2010-11,1.54,1.93,213
1500,cotton,Dera Bugti,BALOCHISTAN,2010,2010-11,0.73,0.29,67
1501,cotton,Gwadar,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1502,cotton,Jafarabad,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1503,cotton,Jhal Magsi,BALOCHISTAN,2010,2010-11,0.11,0.14,218
1504,cotton,Kalat,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1505,cotton,Kech,BALOCHISTAN,2010,2010-11,0.01,0.01,170
1506,cotton,Kharan,BALOCHISTAN,2010,2010-11,1.24,1.68,230
1507,cotton,Khuzdar,BALOCHISTAN,2010,2010-11,3.37,4.31,217
1508,cotton,Kohlu,BALOCHISTAN,2010,2010-11,0.73,0.57,135
1509,cotton,Lasbela,BALOCHISTAN,2010,2010-11,12.18,16.79,234
1510,cotton,Loralai,BALOCHISTAN,2010,2010-11,0.25,0.18,125
1511,cotton,Mastung,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1512,cotton,Musakhel,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1513,cotton,Nasirabad,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1514,cotton,Nushki,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1515,cotton,Panjgur,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1516,cotton,Pishin,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1517,cotton,Qilla Abdullah,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1518,cotton,Qilla Saifullah,BALOCHISTAN,2010,2010-11,0.08,0.10,216
1519,cotton,Quetta,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1520,cotton,Sibi,BALOCHISTAN,2010,2010-11,5.30,4.53,145
1521,cotton,Zhob,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1522,cotton,Ziarat,BALOCHISTAN,2010,2010-11,0.00,0.00,0
1523,cotton,Disputed Area,DISPUTED AREA,2010,2010-11,0.00,0.00,0
1524,cotton,Bajaur Agency,FATA,2010,2010-11,0.00,0.00,0
1525,cotton,Khyber Agency,FATA,2010,2010-11,0.00,0.00,0
1526,cotton,Kurrum Agency,FATA,2010,2010-11,0.00,0.00,0
1527,cotton,Mohmand Agency,FATA,2010,2010-11,0.00,0.00,0
1528,cotton,North Waziristan Agency,FATA,2010,2010-11,0.00,0.00,0
1529,cotton,Orakzai Agency,FATA,2010,2010-11,0.00,0.00,0
1530,cotton,South Waziristan Agency,FATA,2010,2010-11,0.00,0.00,0
1531,cotton,Islamabad,FEDERAL,2010,2010-11,0.00,0.00,0
1532,cotton,Astore,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1533,cotton,Baltistan,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1534,cotton,Diamir,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1535,cotton,Ghanche,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1536,cotton,Ghizer,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1537,cotton,Gilgit,GILGIT BALTISTAN,2010,2010-11,0.00,0.00,0
1538,cotton,Abbottabad,KPK,2010,2010-11,0.00,0.00,0
1539,cotton,Bannu,KPK,2010,2010-11,0.00,0.00,0
1540,cotton,Battagram,KPK,2010,2010-11,0.00,0.00,0
1541,cotton,Buner,KPK,2010,2010-11,0.00,0.00,0
1542,cotton,Charsadda,KPK,2010,2010-11,0.00,0.00,0
1543,cotton,Chitral,KPK,2010,2010-11,0.00,0.00,0
1544,cotton,Dera Ismail Khan,KPK,2010,2010-11,0.15,0.41,458
1545,cotton,Hangu,KPK,2010,2010-11,0.00,0.00,0
1546,cotton,Haripur,KPK,2010,2010-11,0.00,0.00,0
1547,cotton,Karak,KPK,2010,2010-11,0.00,0.00,0
1548,cotton,Kohat,KPK,2010,2010-11,0.00,0.00,0
1549,cotton,Kohistan,KPK,2010,2010-11,0.00,0.00,0
1550,cotton,Lakki Marwat,KPK,2010,2010-11,0.00,0.00,0
1551,cotton,Lower Dir,KPK,2010,2010-11,0.00,0.00,0
1552,cotton,Malakand,KPK,2010,2010-11,0.00,0.00,0
1553,cotton,Mansehra,KPK,2010,2010-11,0.00,0.00,0
1554,cotton,Mardan,KPK,2010,2010-11,0.01,0.01,316
1555,cotton,Nowshera,KPK,2010,2010-11,0.00,0.00,0
1556,cotton,Peshawar,KPK,2010,2010-11,0.00,0.00,0
1557,cotton,Shangla,KPK,2010,2010-11,0.00,0.00,0
1558,cotton,Swabi,KPK,2010,2010-11,0.00,0.00,0
1559,cotton,Swat,KPK,2010,2010-11,0.00,0.00,0
1560,cotton,Tank,KPK,2010,2010-11,0.00,0.00,0
1561,cotton,Upper Dir,KPK,2010,2010-11,0.00,0.00,0
1562,cotton,Attock,PUNJAB,2010,2010-11,0.00,0.00,0
1563,cotton,Bahawalnagar,PUNJAB,2010,2010-11,226.22,926.86,697
1564,cotton,Bahawalpur,PUNJAB,2010,2010-11,271.94,1099.58,687
1565,cotton,Bhakkar,PUNJAB,2010,2010-11,18.21,39.95,373
1566,cotton,Chakwal,PUNJAB,2010,2010-11,0.00,0.00,0
1567,cotton,Chiniot,PUNJAB,2010,2010-11,2.83,6.41,385
1568,cotton,Dera Ghazi Khan,PUNJAB,2010,2010-11,65.96,212.50,548
1569,cotton,Faisalabad,PUNJAB,2010,2010-11,50.99,130.04,434
1570,cotton,Gujranwala,PUNJAB,2010,2010-11,0.00,0.00,0
1571,cotton,Gujrat,PUNJAB,2010,2010-11,0.00,0.00,0
1572,cotton,Hafizabad,PUNJAB,2010,2010-11,0.00,0.00,0
1573,cotton,Jhang,PUNJAB,2010,2010-11,63.94,161.32,429
1574,cotton,Jhelum,PUNJAB,2010,2010-11,0.40,0.52,221
1575,cotton,Kasur,PUNJAB,2010,2010-11,16.59,36.05,369
1576,cotton,Khanewal,PUNJAB,2010,2010-11,194.25,729.45,638
1577,cotton,Khushab,PUNJAB,2010,2010-11,1.21,3.84,540
1578,cotton,Lahore,PUNJAB,2010,2010-11,0.00,0.00,0
1579,cotton,Layyah,PUNJAB,2010,2010-11,44.11,112.02,432
1580,cotton,Lodhran,PUNJAB,2010,2010-11,204.77,687.00,570
1581,cotton,Mandi Bahauddin,PUNJAB,2010,2010-11,1.62,2.19,230
1582,cotton,Mianwali,PUNJAB,2010,2010-11,22.26,54.65,417
1583,cotton,Multan,PUNJAB,2010,2010-11,167.54,611.02,620
1584,cotton,Muzaffargarh,PUNJAB,2010,2010-11,94.29,384.89,694
1585,cotton,Nankana Sahib,PUNJAB,2010,2010-11,0.00,0.00,0
1586,cotton,Narowal,PUNJAB,2010,2010-11,0.00,0.00,0
1587,cotton,Okara,PUNJAB,2010,2010-11,30.76,110.43,610
1588,cotton,Pakpattan,PUNJAB,2010,2010-11,50.18,203.05,688
1589,cotton,Rahim Yar Khan,PUNJAB,2010,2010-11,247.26,877.36,603
1590,cotton,Rajanpur,PUNJAB,2010,2010-11,57.46,184.25,545
1591,cotton,Rawalpindi,PUNJAB,2010,2010-11,0.00,0.00,0
1592,cotton,Sahiwal,PUNJAB,2010,2010-11,87.01,309.51,605
1593,cotton,Sargodha,PUNJAB,2010,2010-11,10.12,21.32,358
1594,cotton,Sheikhupura,PUNJAB,2010,2010-11,0.00,0.00,0
1595,cotton,Sialkot,PUNJAB,2010,2010-11,0.00,0.00,0
1596,cotton,Toba Tek Singh,PUNJAB,2010,2010-11,48.16,112.13,396
1597,cotton,Vehari,PUNJAB,2010,2010-11,222.57,945.23,722
1598,cotton,Badin,SINDH,2010,2010-11,19.57,191.09,1660
1599,cotton,Dadu,SINDH,2010,2010-11,2.59,13.63,894
1600,cotton,Ghotki,SINDH,2010,2010-11,33.99,189.01,945
1601,cotton,Hyderabad,SINDH,2010,2010-11,6.63,56.13,1439
1602,cotton,Jacobabad,SINDH,2010,2010-11,0.00,0.00,0
1603,cotton,Jamshoro,SINDH,2010,2010-11,3.04,17.83,999
1604,cotton,Karachi,SINDH,2010,2010-11,0.12,0.66,955
1605,cotton,Kashmore,SINDH,2010,2010-11,0.00,0.00,0
1606,cotton,Khairpur,SINDH,2010,2010-11,58.30,393.96,1149
1607,cotton,Larkana,SINDH,2010,2010-11,0.00,0.00,0
1608,cotton,Matiari,SINDH,2010,2010-11,24.80,221.47,1518
1609,cotton,Mirpur Khas,SINDH,2010,2010-11,31.94,244.48,1301
1610,cotton,Naushahro Feroze,SINDH,2010,2010-11,27.97,191.36,1163
1611,cotton,Qambar Shahdadkot,SINDH,2010,2010-11,0.00,0.00,0
1612,cotton,Sanghar,SINDH,2010,2010-11,129.51,1117.63,1467
1613,cotton,Shaheed Benazirabad,SINDH,2010,2010-11,47.98,342.96,1215
1614,cotton,Shikarpur,SINDH,2010,2010-11,0.00,0.00,0
1615,cotton,Sukkur,SINDH,2010,2010-11,18.85,127.63,1151
1616,cotton,Tando Allahyar,SINDH,2010,2010-11,20.74,186.59,1529
1617,cotton,Tando Muhammad Khan,SINDH,2010,2010-11,4.34,40.46,1585
1618,cotton,Tharparkar,SINDH,2010,2010-11,0.99,6.62,1134
1619,cotton,Thatta,SINDH,2010,2010-11,1.93,17.70,1563
1620,cotton,Umerkot,SINDH,2010,2010-11,23.77,177.57,1270
1621,cotton,Bagh,AJK,2011,2011-12,0.00,0.00,0
1622,cotton,Bhimber,AJK,2011,2011-12,0.00,0.00,0
1623,cotton,Hattian,AJK,2011,2011-12,0.00,0.00,0
1624,cotton,Haveli,AJK,2011,2011-12,0.00,0.00,0
1625,cotton,Kotli,AJK,2011,2011-12,0.00,0.00,0
1626,cotton,Mirpur,AJK,2011,2011-12,0.00,0.00,0
1627,cotton,Muzaffarabad,AJK,2011,2011-12,0.00,0.00,0
1628,cotton,Neelam,AJK,2011,2011-12,0.00,0.00,0
1629,cotton,Poonch,AJK,2011,2011-12,0.00,0.00,0
1630,cotton,Sudhnoti,AJK,2011,2011-12,0.00,0.00,0
1631,cotton,Awaran,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1632,cotton,Barkhan,BALOCHISTAN,2011,2011-12,3.03,7.74,434
1633,cotton,Bolan,BALOCHISTAN,2011,2011-12,1.65,4.13,426
1634,cotton,Chagai,BALOCHISTAN,2011,2011-12,2.88,7.07,417
1635,cotton,Dera Bugti,BALOCHISTAN,2011,2011-12,1.35,3.47,437
1636,cotton,Gwadar,BALOCHISTAN,2011,2011-12,1.21,2.43,341
1637,cotton,Jafarabad,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1638,cotton,Jhal Magsi,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1639,cotton,Kalat,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1640,cotton,Kech,BALOCHISTAN,2011,2011-12,2.44,6.46,450
1641,cotton,Kharan,BALOCHISTAN,2011,2011-12,2.71,6.78,425
1642,cotton,Khuzdar,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1643,cotton,Kohlu,BALOCHISTAN,2011,2011-12,0.48,1.18,418
1644,cotton,Lasbela,BALOCHISTAN,2011,2011-12,0.98,2.64,458
1645,cotton,Loralai,BALOCHISTAN,2011,2011-12,0.22,0.57,440
1646,cotton,Mastung,BALOCHISTAN,2011,2011-12,0.10,0.27,459
1647,cotton,Musakhel,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1648,cotton,Nasirabad,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1649,cotton,Nushki,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1650,cotton,Panjgur,BALOCHISTAN,2011,2011-12,16.91,45.65,459
1651,cotton,Pishin,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1652,cotton,Qilla Abdullah,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1653,cotton,Qilla Saifullah,BALOCHISTAN,2011,2011-12,0.08,0.21,446
1654,cotton,Quetta,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1655,cotton,Sibi,BALOCHISTAN,2011,2011-12,7.40,19.90,457
1656,cotton,Zhob,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1657,cotton,Ziarat,BALOCHISTAN,2011,2011-12,0.00,0.00,0
1658,cotton,Disputed Area,DISPUTED AREA,2011,2011-12,0.00,0.00,0
1659,cotton,Bajaur Agency,FATA,2011,2011-12,0.00,0.00,0
1660,cotton,Khyber Agency,FATA,2011,2011-12,0.00,0.00,0
1661,cotton,Kurrum Agency,FATA,2011,2011-12,0.00,0.00,0
1662,cotton,Mohmand Agency,FATA,2011,2011-12,0.00,0.00,0
1663,cotton,North Waziristan Agency,FATA,2011,2011-12,0.00,0.00,0
1664,cotton,Orakzai Agency,FATA,2011,2011-12,0.00,0.00,0
1665,cotton,South Waziristan Agency,FATA,2011,2011-12,0.00,0.00,0
1666,cotton,Islamabad,FEDERAL,2011,2011-12,0.00,0.00,0
1667,cotton,Astore,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1668,cotton,Baltistan,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1669,cotton,Diamir,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1670,cotton,Ghanche,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1671,cotton,Ghizer,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1672,cotton,Gilgit,GILGIT BALTISTAN,2011,2011-12,0.00,0.00,0
1673,cotton,Abbottabad,KPK,2011,2011-12,0.00,0.00,0
1674,cotton,Bannu,KPK,2011,2011-12,0.01,0.01,227
1675,cotton,Battagram,KPK,2011,2011-12,0.00,0.00,0
1676,cotton,Buner,KPK,2011,2011-12,0.00,0.00,0
1677,cotton,Charsadda,KPK,2011,2011-12,0.00,0.00,0
1678,cotton,Chitral,KPK,2011,2011-12,0.00,0.00,0
1679,cotton,Dera Ismail Khan,KPK,2011,2011-12,0.23,0.64,476
1680,cotton,Hangu,KPK,2011,2011-12,0.00,0.00,0
1681,cotton,Haripur,KPK,2011,2011-12,0.00,0.00,0
1682,cotton,Karak,KPK,2011,2011-12,0.00,0.00,0
1683,cotton,Kohat,KPK,2011,2011-12,0.00,0.00,0
1684,cotton,Kohistan,KPK,2011,2011-12,0.00,0.00,0
1685,cotton,Lakki Marwat,KPK,2011,2011-12,0.00,0.00,0
1686,cotton,Lower Dir,KPK,2011,2011-12,0.00,0.00,0
1687,cotton,Malakand,KPK,2011,2011-12,0.00,0.00,0
1688,cotton,Mansehra,KPK,2011,2011-12,0.00,0.00,0
1689,cotton,Mardan,KPK,2011,2011-12,0.01,0.01,316
1690,cotton,Nowshera,KPK,2011,2011-12,0.00,0.00,0
1691,cotton,Peshawar,KPK,2011,2011-12,0.00,0.00,0
1692,cotton,Shangla,KPK,2011,2011-12,0.00,0.00,0
1693,cotton,Swabi,KPK,2011,2011-12,0.00,0.00,0
1694,cotton,Swat,KPK,2011,2011-12,0.00,0.00,0
1695,cotton,Tank,KPK,2011,2011-12,0.00,0.00,0
1696,cotton,Upper Dir,KPK,2011,2011-12,0.00,0.00,0
1697,cotton,Attock,PUNJAB,2011,2011-12,0.00,0.00,0
1698,cotton,Bahawalnagar,PUNJAB,2011,2011-12,251.71,1240.10,838
1699,cotton,Bahawalpur,PUNJAB,2011,2011-12,283.68,1363.48,817
1700,cotton,Bhakkar,PUNJAB,2011,2011-12,24.69,83.47,575
1701,cotton,Chakwal,PUNJAB,2011,2011-12,0.00,0.00,0
1702,cotton,Chiniot,PUNJAB,2011,2011-12,4.05,10.11,424
1703,cotton,Dera Ghazi Khan,PUNJAB,2011,2011-12,97.93,391.58,680
1704,cotton,Faisalabad,PUNJAB,2011,2011-12,60.70,169.76,475
1705,cotton,Gujranwala,PUNJAB,2011,2011-12,0.00,0.00,0
1706,cotton,Gujrat,PUNJAB,2011,2011-12,0.00,0.00,0
1707,cotton,Hafizabad,PUNJAB,2011,2011-12,0.00,0.00,0
1708,cotton,Jhang,PUNJAB,2011,2011-12,74.46,214.87,491
1709,cotton,Jhelum,PUNJAB,2011,2011-12,0.40,0.51,217
1710,cotton,Kasur,PUNJAB,2011,2011-12,19.02,49.07,439
1711,cotton,Khanewal,PUNJAB,2011,2011-12,208.41,1052.88,859
1712,cotton,Khushab,PUNJAB,2011,2011-12,2.83,6.12,368
1713,cotton,Lahore,PUNJAB,2011,2011-12,0.00,0.00,0
1714,cotton,Layyah,PUNJAB,2011,2011-12,47.75,147.12,524
1715,cotton,Lodhran,PUNJAB,2011,2011-12,210.84,971.01,783
1716,cotton,Mandi Bahauddin,PUNJAB,2011,2011-12,2.43,3.64,255
1717,cotton,Mianwali,PUNJAB,2011,2011-12,34.80,94.87,463
1718,cotton,Multan,PUNJAB,2011,2011-12,179.68,870.39,823
1719,cotton,Muzaffargarh,PUNJAB,2011,2011-12,171.18,660.94,656
1720,cotton,Nankana Sahib,PUNJAB,2011,2011-12,1.62,2.62,275
1721,cotton,Narowal,PUNJAB,2011,2011-12,0.00,0.00,0
1722,cotton,Okara,PUNJAB,2011,2011-12,35.21,150.71,728
1723,cotton,Pakpattan,PUNJAB,2011,2011-12,54.63,263.66,820
1724,cotton,Rahim Yar Khan,PUNJAB,2011,2011-12,244.02,1125.30,784
1725,cotton,Rajanpur,PUNJAB,2011,2011-12,124.24,474.89,650
1726,cotton,Rawalpindi,PUNJAB,2011,2011-12,0.00,0.00,0
1727,cotton,Sahiwal,PUNJAB,2011,2011-12,96.72,445.86,784
1728,cotton,Sargodha,PUNJAB,2011,2011-12,12.95,32.72,430
1729,cotton,Sheikhupura,PUNJAB,2011,2011-12,0.00,0.00,0
1730,cotton,Sialkot,PUNJAB,2011,2011-12,0.00,0.00,0
1731,cotton,Toba Tek Singh,PUNJAB,2011,2011-12,59.08,192.22,553
1732,cotton,Vehari,PUNJAB,2011,2011-12,230.67,1111.13,819
1733,cotton,Badin,SINDH,2011,2011-12,0.00,0.00,0
1734,cotton,Dadu,SINDH,2011,2011-12,3.16,15.71,846
1735,cotton,Ghotki,SINDH,2011,2011-12,71.19,466.13,1113
1736,cotton,Hyderabad,SINDH,2011,2011-12,2.68,31.30,1988
1737,cotton,Jacobabad,SINDH,2011,2011-12,0.00,0.00,0
1738,cotton,Jamshoro,SINDH,2011,2011-12,5.51,57.61,1778
1739,cotton,Karachi,SINDH,2011,2011-12,0.57,3.47,1034
1740,cotton,Kashmore,SINDH,2011,2011-12,0.00,0.00,0
1741,cotton,Khairpur,SINDH,2011,2011-12,56.31,362.16,1093
1742,cotton,Larkana,SINDH,2011,2011-12,0.91,4.87,909
1743,cotton,Matiari,SINDH,2011,2011-12,17.64,194.00,1869
1744,cotton,Mirpur Khas,SINDH,2011,2011-12,8.92,115.32,2199
1745,cotton,Naushahro Feroze,SINDH,2011,2011-12,32.83,207.63,1075
1746,cotton,Qambar Shahdadkot,SINDH,2011,2011-12,0.00,0.00,0
1747,cotton,Sanghar,SINDH,2011,2011-12,13.37,447.51,5690
1748,cotton,Shaheed Benazirabad,SINDH,2011,2011-12,9.50,96.38,1724
1749,cotton,Shikarpur,SINDH,2011,2011-12,0.00,0.00,0
1750,cotton,Sukkur,SINDH,2011,2011-12,30.13,190.24,1074
1751,cotton,Tando Allahyar,SINDH,2011,2011-12,2.15,40.20,3183
1752,cotton,Tando Muhammad Khan,SINDH,2011,2011-12,0.00,0.00,0
1753,cotton,Tharparkar,SINDH,2011,2011-12,0.06,1.81,5383
1754,cotton,Thatta,SINDH,2011,2011-12,1.56,21.09,2300
1755,cotton,Umerkot,SINDH,2011,2011-12,2.44,43.50,3033
1756,cotton,Bagh,AJK,2012,2012-13,0.00,0.00,0
1757,cotton,Bhimber,AJK,2012,2012-13,0.00,0.00,0
1758,cotton,Hattian,AJK,2012,2012-13,0.00,0.00,0
1759,cotton,Haveli,AJK,2012,2012-13,0.00,0.00,0
1760,cotton,Kotli,AJK,2012,2012-13,0.00,0.00,0
1761,cotton,Mirpur,AJK,2012,2012-13,0.00,0.00,0
1762,cotton,Muzaffarabad,AJK,2012,2012-13,0.00,0.00,0
1763,cotton,Neelam,AJK,2012,2012-13,0.00,0.00,0
1764,cotton,Poonch,AJK,2012,2012-13,0.00,0.00,0
1765,cotton,Sudhnoti,AJK,2012,2012-13,0.00,0.00,0
1766,cotton,Awaran,BALOCHISTAN,2012,2012-13,1.33,3.58,457
1767,cotton,Barkhan,BALOCHISTAN,2012,2012-13,1.62,4.13,435
1768,cotton,Bolan,BALOCHISTAN,2012,2012-13,1.67,4.18,425
1769,cotton,Chagai,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1770,cotton,Dera Bugti,BALOCHISTAN,2012,2012-13,1.09,2.57,401
1771,cotton,Gwadar,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1772,cotton,Jafarabad,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1773,cotton,Jhal Magsi,BALOCHISTAN,2012,2012-13,0.11,0.27,426
1774,cotton,Kalat,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1775,cotton,Kech,BALOCHISTAN,2012,2012-13,0.59,1.48,425
1776,cotton,Kharan,BALOCHISTAN,2012,2012-13,2.96,7.64,439
1777,cotton,Khuzdar,BALOCHISTAN,2012,2012-13,2.68,6.70,425
1778,cotton,Kohlu,BALOCHISTAN,2012,2012-13,0.21,0.53,425
1779,cotton,Lasbela,BALOCHISTAN,2012,2012-13,17.39,46.95,459
1780,cotton,Loralai,BALOCHISTAN,2012,2012-13,0.22,0.56,438
1781,cotton,Mastung,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1782,cotton,Musakhel,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1783,cotton,Nasirabad,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1784,cotton,Nushki,BALOCHISTAN,2012,2012-13,2.87,7.02,416
1785,cotton,Panjgur,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1786,cotton,Pishin,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1787,cotton,Qilla Abdullah,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1788,cotton,Qilla Saifullah,BALOCHISTAN,2012,2012-13,0.08,0.20,421
1789,cotton,Quetta,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1790,cotton,Sibi,BALOCHISTAN,2012,2012-13,7.00,17.57,427
1791,cotton,Zhob,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1792,cotton,Ziarat,BALOCHISTAN,2012,2012-13,0.00,0.00,0
1793,cotton,Disputed Area,DISPUTED AREA,2012,2012-13,0.00,0.00,0
1794,cotton,Bajaur Agency,FATA,2012,2012-13,0.00,0.00,0
1795,cotton,Khyber Agency,FATA,2012,2012-13,0.00,0.00,0
1796,cotton,Kurrum Agency,FATA,2012,2012-13,0.00,0.00,0
1797,cotton,Mohmand Agency,FATA,2012,2012-13,0.00,0.00,0
1798,cotton,North Waziristan Agency,FATA,2012,2012-13,0.00,0.00,0
1799,cotton,Orakzai Agency,FATA,2012,2012-13,0.00,0.00,0
1800,cotton,South Waziristan Agency,FATA,2012,2012-13,0.00,0.00,0
1801,cotton,Islamabad,FEDERAL,2012,2012-13,0.00,0.00,0
1802,cotton,Astore,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1803,cotton,Baltistan,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1804,cotton,Diamir,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1805,cotton,Ghanche,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1806,cotton,Ghizer,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1807,cotton,Gilgit,GILGIT BALTISTAN,2012,2012-13,0.00,0.00,0
1808,cotton,Abbottabad,KPK,2012,2012-13,0.00,0.00,0
1809,cotton,Bannu,KPK,2012,2012-13,0.01,0.01,219
1810,cotton,Battagram,KPK,2012,2012-13,0.00,0.00,0
1811,cotton,Buner,KPK,2012,2012-13,0.00,0.00,0
1812,cotton,Charsadda,KPK,2012,2012-13,0.00,0.00,0
1813,cotton,Chitral,KPK,2012,2012-13,0.00,0.00,0
1814,cotton,Dera Ismail Khan,KPK,2012,2012-13,0.23,0.66,484
1815,cotton,Hangu,KPK,2012,2012-13,0.00,0.00,0
1816,cotton,Haripur,KPK,2012,2012-13,0.00,0.00,0
1817,cotton,Karak,KPK,2012,2012-13,0.00,0.00,0
1818,cotton,Kohat,KPK,2012,2012-13,0.00,0.00,0
1819,cotton,Kohistan,KPK,2012,2012-13,0.00,0.00,0
1820,cotton,Lakki Marwat,KPK,2012,2012-13,0.00,0.00,0
1821,cotton,Lower Dir,KPK,2012,2012-13,0.00,0.00,0
1822,cotton,Malakand,KPK,2012,2012-13,0.00,0.00,0
1823,cotton,Mansehra,KPK,2012,2012-13,0.00,0.00,0
1824,cotton,Mardan,KPK,2012,2012-13,0.01,0.01,340
1825,cotton,Nowshera,KPK,2012,2012-13,0.00,0.00,0
1826,cotton,Peshawar,KPK,2012,2012-13,0.00,0.00,0
1827,cotton,Shangla,KPK,2012,2012-13,0.00,0.00,0
1828,cotton,Swabi,KPK,2012,2012-13,0.00,0.00,0
1829,cotton,Swat,KPK,2012,2012-13,0.00,0.00,0
1830,cotton,Tank,KPK,2012,2012-13,0.00,0.00,0
1831,cotton,Upper Dir,KPK,2012,2012-13,0.00,0.00,0
1832,cotton,Attock,PUNJAB,2012,2012-13,0.00,0.00,0
1833,cotton,Bahawalnagar,PUNJAB,2012,2012-13,228.64,1081.81,804
1834,cotton,Bahawalpur,PUNJAB,2012,2012-13,273.16,1176.32,732
1835,cotton,Bhakkar,PUNJAB,2012,2012-13,24.28,86.10,603
1836,cotton,Chakwal,PUNJAB,2012,2012-13,0.40,0.41,174
1837,cotton,Chiniot,PUNJAB,2012,2012-13,3.64,6.93,324
1838,cotton,Dera Ghazi Khan,PUNJAB,2012,2012-13,72.84,242.15,565
1839,cotton,Faisalabad,PUNJAB,2012,2012-13,44.92,117.27,444
1840,cotton,Gujranwala,PUNJAB,2012,2012-13,0.00,0.00,0
1841,cotton,Gujrat,PUNJAB,2012,2012-13,0.00,0.00,0
1842,cotton,Hafizabad,PUNJAB,2012,2012-13,0.00,0.00,0
1843,cotton,Jhang,PUNJAB,2012,2012-13,59.08,149.58,430
1844,cotton,Jhelum,PUNJAB,2012,2012-13,0.40,0.39,166
1845,cotton,Kasur,PUNJAB,2012,2012-13,12.14,30.15,422
1846,cotton,Khanewal,PUNJAB,2012,2012-13,200.32,939.70,797
1847,cotton,Khushab,PUNJAB,2012,2012-13,3.24,6.12,321
1848,cotton,Lahore,PUNJAB,2012,2012-13,0.00,0.00,0
1849,cotton,Layyah,PUNJAB,2012,2012-13,53.01,153.70,493
1850,cotton,Lodhran,PUNJAB,2012,2012-13,190.60,802.82,716
1851,cotton,Mandi Bahauddin,PUNJAB,2012,2012-13,2.02,2.66,224
1852,cotton,Mianwali,PUNJAB,2012,2012-13,40.87,108.87,453
